id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1363671,2,2016-05-29 14:18:13,2016-05-29 14:26:38,1,-73.973617553710938,40.755519866943359,-73.985069274902344,40.763038635253906,N,505
id1877873,2,2016-02-26 20:08:11,2016-02-26 20:40:35,1,-74.001678466796875,40.730751037597656,-73.956138610839844,40.80340576171875,N,1944
id3047585,2,2016-03-01 20:22:30,2016-03-01 20:44:57,6,-73.950546264648438,40.821323394775391,-73.991371154785156,40.750076293945312,N,1347
id0930788,1,2016-03-29 17:17:16,2016-03-29 17:27:41,1,-73.975326538085938,40.749576568603516,-73.986709594726563,40.755123138427734,N,625
id3245298,2,2016-03-10 02:53:00,2016-03-10 03:15:50,1,-73.980888366699219,40.760398864746094,-73.841064453125,40.671806335449219,N,1370
id1783589,2,2016-03-15 22:15:08,2016-03-15 22:44:42,1,-73.98504638671875,40.747406005859375,-73.979507446289063,40.658832550048828,N,1774
id3953674,1,2016-03-21 10:53:34,2016-03-21 10:59:38,1,-74.008224487304688,40.737819671630859,-73.998222351074219,40.75604248046875,N,364
id1723277,1,2016-06-23 04:43:37,2016-06-23 04:46:12,1,-73.975860595703125,40.745025634765625,-73.987602233886719,40.737617492675781,N,155
id0034983,1,2016-05-01 18:54:38,2016-05-01 18:58:20,1,-73.941505432128906,40.798728942871094,-73.939125061035156,40.802295684814453,N,222
id3910455,2,2016-01-11 15:59:56,2016-01-11 16:11:51,1,-73.982513427734375,40.748561859130859,-74.002723693847656,40.741630554199219,N,715
id0709915,1,2016-06-25 17:41:44,2016-06-25 18:05:11,3,-73.94012451171875,40.751285552978516,-74.011085510253906,40.701629638671875,N,1407
id1937416,1,2016-01-22 18:37:24,2016-01-22 18:53:21,1,-73.981918334960938,40.770023345947266,-73.953155517578125,40.785812377929688,N,957
id2746376,2,2016-03-20 12:34:01,2016-03-20 12:38:32,1,-74.004257202148438,40.751785278320313,-73.998161315917969,40.745109558105469,N,271
id3664832,1,2016-02-01 15:05:36,2016-02-01 15:17:51,2,-73.981361389160156,40.761867523193359,-73.992286682128906,40.750144958496094,N,735
id3398421,1,2016-03-12 21:47:38,2016-03-12 22:02:57,1,-73.982376098632812,40.771297454833984,-73.978271484375,40.749961853027344,N,919
id3107922,1,2016-06-19 10:01:35,2016-06-19 10:10:03,3,-73.938835144042969,40.799716949462891,-73.951675415039063,40.809539794921875,N,508
id3987451,2,2016-05-14 14:28:36,2016-05-14 14:37:11,3,-73.994087219238281,40.7510986328125,-73.978233337402344,40.752552032470703,N,515
id2898960,1,2016-06-19 19:11:28,2016-06-19 19:21:14,3,-74.005294799804688,40.722366333007813,-73.995391845703125,40.7498779296875,N,586
id0918617,2,2016-06-26 13:24:09,2016-06-26 13:34:40,1,-73.972549438476562,40.780960083007813,-73.954154968261719,40.77862548828125,N,631
id0560377,2,2016-06-11 10:15:50,2016-06-11 10:27:02,5,-73.986122131347656,40.734703063964844,-73.994270324707031,40.746173858642578,N,672
id0119338,2,2016-02-21 14:01:19,2016-02-21 14:51:44,1,-73.983352661132813,40.766700744628906,-73.788948059082031,40.641590118408203,N,3025
id3934761,1,2016-04-07 00:52:24,2016-04-07 01:04:15,1,-74.010017395019531,40.720062255859375,-74.008598327636719,40.704437255859375,N,711
id2866799,2,2016-06-18 12:25:07,2016-06-18 12:36:18,2,-73.978118896484375,40.749080657958984,-73.987007141113281,40.745361328125,N,671
id2449596,2,2016-01-11 08:23:18,2016-01-11 08:43:46,3,-74.003425598144531,40.726688385009766,-73.940803527832031,40.794136047363281,N,1228
id1850802,1,2016-01-14 10:26:43,2016-01-14 10:36:21,1,-73.952995300292969,40.786075592041016,-73.962623596191406,40.774761199951172,N,578
id0306908,1,2016-01-12 21:55:06,2016-01-12 22:03:12,1,-73.98663330078125,40.759593963623047,-73.982421875,40.747913360595703,N,486
id2393976,1,2016-02-18 14:03:17,2016-02-18 14:07:36,1,-73.985885620117187,40.741680145263672,-73.97564697265625,40.741424560546875,N,259
id1787725,1,2016-04-27 10:09:01,2016-04-27 10:32:32,2,-73.994697570800781,40.740821838378906,-73.973884582519531,40.749160766601563,N,1411
id0855337,1,2016-01-26 12:14:33,2016-01-26 12:26:09,1,-73.96734619140625,40.754280090332031,-73.952507019042969,40.766033172607422,N,696
id1403054,2,2016-01-09 18:20:56,2016-01-09 18:27:42,1,-73.954818725585937,40.765308380126953,-73.972061157226562,40.743400573730469,N,406
id1260726,1,2016-06-26 23:42:39,2016-06-26 23:47:53,1,-73.968948364257813,40.754310607910156,-73.953666687011719,40.770908355712891,N,314
id1427023,1,2016-01-09 12:52:58,2016-01-09 13:05:26,1,-73.97674560546875,40.743732452392578,-73.974433898925781,40.761077880859375,N,748
id2072656,1,2016-02-27 10:40:31,2016-02-27 10:57:13,1,-73.96343994140625,40.770778656005859,-73.980308532714844,40.716934204101563,N,1002
id2632208,1,2016-04-21 01:28:25,2016-04-21 01:38:41,2,-74.004020690917969,40.721813201904297,-73.986160278320312,40.755771636962891,N,616
id0303838,1,2016-04-24 21:05:00,2016-04-24 21:19:53,1,-73.990463256835938,40.751075744628906,-74.005653381347656,40.725822448730469,N,893
id2413540,2,2016-02-03 18:48:05,2016-02-03 18:58:15,1,-73.937858581542969,40.792835235595703,-73.964996337890625,40.801036834716797,N,610
id0761466,1,2016-05-18 11:58:27,2016-05-18 13:02:50,1,-73.87298583984375,40.774173736572266,-73.993125915527344,40.73358154296875,N,3863
id1186952,1,2016-04-14 22:54:54,2016-04-14 22:57:15,1,-73.989860534667969,40.752605438232422,-73.998252868652344,40.745304107666016,N,141
id3568855,1,2016-03-30 11:31:33,2016-03-30 11:33:06,1,-73.956642150878906,40.767055511474609,-73.953025817871094,40.771892547607422,N,93
id3916939,2,2016-05-09 15:53:39,2016-05-09 16:02:37,5,-73.986808776855469,40.771629333496094,-73.963996887207031,40.802818298339844,N,538
id0276440,1,2016-01-11 11:37:33,2016-01-11 11:53:42,1,-73.987213134765625,40.741668701171875,-73.971260070800781,40.764217376708984,N,969
id3040467,2,2016-04-30 15:54:11,2016-04-30 16:03:33,6,-73.977577209472656,40.762031555175781,-73.981834411621094,40.768505096435547,N,562
id2827346,1,2016-06-11 22:40:19,2016-06-11 22:52:56,1,-73.982864379882813,40.726787567138672,-73.983314514160156,40.742477416992188,N,757
id2395558,2,2016-03-31 20:22:12,2016-03-31 20:44:20,5,-73.984619140625,40.751171112060547,-73.951126098632813,40.804946899414063,N,1328
id3504465,1,2016-02-27 01:34:47,2016-02-27 01:55:03,2,-73.982467651367188,40.757633209228516,-73.953216552734375,40.708404541015625,N,1216
id1123645,1,2016-01-20 20:45:13,2016-01-20 20:55:17,2,-73.986991882324219,40.738780975341797,-73.971412658691406,40.749443054199219,N,604
id3878238,2,2016-02-04 12:58:27,2016-02-04 13:07:51,1,-73.994377136230469,40.745861053466797,-73.993293762207031,40.752288818359375,N,564
id1939965,1,2016-02-08 01:15:36,2016-02-08 01:26:33,1,-73.926200866699219,40.77191162109375,-73.875785827636719,40.75274658203125,N,657
id3472579,1,2016-06-06 11:21:39,2016-06-06 11:29:34,1,-73.955619812011719,40.776924133300781,-73.967109680175781,40.766815185546875,N,475
id2467935,1,2016-02-18 07:27:57,2016-02-18 07:42:35,1,-73.946121215820312,40.773052215576172,-73.966773986816406,40.790054321289063,N,878
id1396208,2,2016-03-18 00:48:11,2016-03-18 01:18:30,1,-73.959968566894531,40.773590087890625,-73.956321716308594,40.684169769287109,N,1819
id1777618,2,2016-06-24 20:39:44,2016-06-24 20:48:25,2,-74.004417419433594,40.724514007568359,-73.993309020996094,40.741786956787109,N,521
id3721313,2,2016-05-11 05:46:26,2016-05-11 06:01:10,1,-73.776878356933594,40.645092010498047,-73.815193176269531,40.71405029296875,N,884
id3642224,2,2016-04-22 08:47:43,2016-04-22 08:57:17,5,-73.940101623535156,40.809455871582031,-73.953536987304687,40.790958404541016,N,574
id1118535,2,2016-04-23 14:04:58,2016-04-23 14:12:56,1,-73.994117736816406,40.761520385742187,-73.971092224121094,40.767059326171875,N,478
id2763379,2,2016-05-20 06:51:47,2016-05-20 07:03:09,2,-73.946281433105469,40.789741516113281,-73.9591064453125,40.774787902832031,N,682
id2105029,2,2016-01-11 16:20:31,2016-01-11 16:26:05,5,-73.949783325195313,40.768573760986328,-73.961654663085937,40.772800445556641,N,334
id2238590,1,2016-04-24 13:24:59,2016-04-24 13:34:32,2,-73.979949951171875,40.763404846191406,-73.982185363769531,40.773849487304688,N,573
id1343364,2,2016-02-15 00:28:02,2016-02-15 00:30:48,1,-73.957473754882813,40.774074554443359,-73.947944641113281,40.780483245849609,N,166
id3632390,2,2016-06-08 08:54:33,2016-06-09 07:58:09,5,-73.980560302734375,40.742465972900391,-73.984718322753906,40.748611450195313,N,83016
id1234726,2,2016-03-28 18:00:29,2016-03-28 18:08:18,1,-73.984580993652344,40.743480682373047,-73.9825439453125,40.735671997070313,N,469
id3729146,2,2016-05-12 11:14:55,2016-05-12 11:33:04,1,-73.989402770996094,40.767807006835938,-73.97674560546875,40.776695251464844,N,1089
id3726359,1,2016-02-28 12:17:27,2016-02-28 12:26:02,1,-73.978805541992188,40.75054931640625,-73.991111755371094,40.734931945800781,N,515
id3518457,2,2016-06-07 08:47:58,2016-06-07 08:59:34,1,-73.957374572753906,40.782024383544922,-73.960792541503906,40.771526336669922,N,696
id0519385,1,2016-02-10 13:13:57,2016-02-10 13:16:30,1,-73.966781616210938,40.7640380859375,-73.958877563476562,40.772174835205078,N,153
id0730845,1,2016-06-24 06:20:50,2016-06-24 06:24:18,1,-73.980110168457031,40.749183654785156,-73.976058959960937,40.757358551025391,N,208
id3175913,2,2016-02-27 11:07:21,2016-02-27 11:20:01,2,-73.981063842773438,40.737625122070313,-73.9833984375,40.756046295166016,N,760
id1001966,2,2016-03-17 10:18:56,2016-03-17 10:33:25,4,-73.961158752441406,40.764816284179688,-73.974380493164063,40.751884460449219,N,869
id0733835,1,2016-02-12 09:36:00,2016-02-12 09:53:15,1,-73.983604431152344,40.744518280029297,-73.970138549804687,40.763202667236328,N,1035
id3721850,1,2016-02-04 16:33:45,2016-02-04 16:58:31,2,-73.99749755859375,40.756717681884766,-73.94757080078125,40.770847320556641,N,1486
id3748092,2,2016-01-23 00:59:34,2016-01-23 01:06:24,5,-73.973175048828125,40.763893127441406,-73.986038208007813,40.761135101318359,N,410
id2198124,2,2016-02-17 07:37:25,2016-02-17 07:40:14,6,-73.937110900878906,40.798000335693359,-73.937591552734375,40.804470062255859,N,169
id3506012,2,2016-03-21 08:08:53,2016-03-21 08:29:54,1,-73.964210510253906,40.756629943847656,-73.992172241210937,40.749408721923828,N,1261
id3171505,2,2016-06-02 03:26:09,2016-06-02 03:30:51,1,-73.997901916503906,40.724269866943359,-74.004142761230469,40.738059997558594,N,282
id0114701,2,2016-04-08 11:56:27,2016-04-08 12:16:01,1,-73.988052368164063,40.776329040527344,-73.992927551269531,40.756378173828125,N,1174
id0855766,1,2016-02-15 13:37:44,2016-02-15 13:54:23,1,-73.966629028320312,40.773536682128906,-73.988441467285156,40.742908477783203,N,999
id1887492,2,2016-05-24 16:46:23,2016-05-24 16:55:10,1,-73.998802185058594,40.734569549560547,-74.003562927246094,40.722728729248047,N,527
id1335170,2,2016-05-16 15:20:11,2016-05-16 15:24:48,1,-73.982131958007813,40.770870208740234,-73.981590270996094,40.763862609863281,N,277
id1840873,1,2016-01-13 14:39:28,2016-01-13 14:47:30,1,-73.9853515625,40.744850158691406,-73.991874694824219,40.749153137207031,N,482
id2450047,1,2016-04-14 17:19:14,2016-04-14 17:25:34,1,-73.980712890625,40.778186798095703,-73.989143371582031,40.777206420898438,Y,380
id2403799,1,2016-05-30 00:18:41,2016-05-30 00:22:44,1,-73.953727722167969,40.775051116943359,-73.968505859375,40.754856109619141,N,243
id0692901,2,2016-04-02 13:11:54,2016-04-02 13:17:58,1,-74.003250122070312,40.733001708984375,-73.997802734375,40.72576904296875,N,364
id0329403,1,2016-04-21 07:52:20,2016-04-21 07:56:32,1,-74.007194519042969,40.727527618408203,-74.000701904296875,40.728843688964844,Y,252
id1372271,2,2016-03-20 21:31:31,2016-03-20 21:40:02,5,-73.982597351074219,40.727371215820313,-73.997718811035156,40.718040466308594,N,511
id1017892,1,2016-04-23 11:37:40,2016-04-23 11:41:51,2,-73.962730407714844,40.758144378662109,-73.968658447265625,40.757469177246094,N,251
id0843668,1,2016-06-28 01:18:11,2016-06-28 01:26:00,1,-73.981109619140625,40.720993041992187,-73.980621337890625,40.741893768310547,N,469
id2208600,2,2016-05-11 06:49:47,2016-05-11 06:57:08,1,-74.006462097167969,40.732948303222656,-74.014549255371094,40.713909149169922,N,441
id0166889,1,2016-05-28 08:02:42,2016-05-28 08:11:29,1,-73.979331970214844,40.784530639648438,-73.961357116699219,40.801990509033203,N,527
id1897763,2,2016-06-05 17:39:25,2016-06-05 17:51:17,5,-73.986572265625,40.7584228515625,-73.994956970214844,40.750270843505859,N,712
id2900293,2,2016-01-19 01:13:43,2016-01-19 01:18:29,2,-73.984939575195313,40.753620147705078,-73.96539306640625,40.760711669921875,N,286
id0923328,1,2016-05-14 12:54:09,2016-05-14 13:07:02,2,-74.016708374023438,40.704826354980469,-73.998870849609375,40.719181060791016,N,773
id3980571,1,2016-01-29 17:03:48,2016-01-29 17:21:32,1,-74.005828857421875,40.7060546875,-74.008247375488281,40.742149353027344,N,1064
id3886614,1,2016-04-07 00:03:23,2016-04-07 00:08:34,1,-73.976127624511719,40.759765625,-73.971786499023438,40.755180358886719,N,311
id0924534,1,2016-02-02 17:37:04,2016-02-02 17:52:47,1,-74.003425598144531,40.749176025390625,-74.012176513671875,40.717311859130859,N,943
id0714769,2,2016-05-05 22:45:05,2016-05-05 23:17:42,1,-73.965217590332031,40.774940490722656,-73.985786437988281,40.721958160400391,N,1957
id0219072,2,2016-03-06 00:21:56,2016-03-06 00:28:16,5,-73.973464965820313,40.763999938964844,-73.984321594238281,40.761371612548828,N,380
id3909609,2,2016-03-10 10:28:13,2016-03-10 10:31:40,1,-73.947280883789063,40.790870666503906,-73.952651977539063,40.783561706542969,N,207
id1807697,1,2016-06-22 19:44:39,2016-06-22 20:06:36,3,-73.973960876464844,40.755886077880859,-73.944877624511719,40.808765411376953,N,1317
id0560417,1,2016-06-15 12:10:13,2016-06-15 12:23:39,1,-73.987754821777344,40.743812561035156,-74.001319885253906,40.731460571289063,N,806
id1302551,2,2016-02-11 11:02:55,2016-02-11 11:18:40,5,-73.984771728515625,40.763851165771484,-73.969650268554688,40.761886596679688,N,945
id0244421,2,2016-03-06 19:09:06,2016-03-06 19:23:52,1,-73.970321655273437,40.756229400634766,-73.990509033203125,40.757549285888672,N,886
id2628616,2,2016-04-25 19:46:59,2016-04-25 19:56:22,2,-73.988288879394531,40.737358093261719,-73.993354797363281,40.718021392822266,N,563
id1734807,1,2016-05-23 22:12:46,2016-05-23 22:18:02,1,-73.968513488769531,40.761634826660156,-73.968330383300781,40.755027770996094,N,316
id3225974,2,2016-02-14 17:48:11,2016-02-14 17:55:15,2,-73.966659545898438,40.757518768310547,-73.952003479003906,40.778041839599609,N,424
id0770983,2,2016-04-20 21:31:03,2016-04-20 21:36:56,1,-73.986808776855469,40.761787414550781,-73.995330810546875,40.759868621826172,N,353
id2527910,1,2016-05-31 21:32:16,2016-05-31 22:08:54,1,-73.957054138183594,40.780418395996094,-73.852203369140625,40.728263854980469,N,2198
id2869213,2,2016-03-05 03:29:41,2016-03-05 03:34:34,2,-73.985771179199219,40.722213745117188,-73.979118347167969,40.721904754638672,N,293
id1677708,2,2016-02-21 15:43:32,2016-02-21 15:52:01,1,-73.981468200683594,40.729183197021484,-73.988166809082031,40.718864440917969,N,509
id0445979,1,2016-02-08 21:11:57,2016-02-08 21:17:48,1,-73.991508483886719,40.726898193359375,-73.977935791015625,40.745883941650391,N,351
id1990231,1,2016-01-27 19:57:36,2016-01-27 20:00:19,1,-73.977371215820313,40.750743865966797,-73.981002807617187,40.744644165039062,N,163
id0297157,2,2016-01-03 03:31:08,2016-01-03 03:34:11,2,-73.991432189941406,40.726970672607422,-73.9881591796875,40.728969573974609,N,183
id3756343,2,2016-05-20 15:46:17,2016-05-20 16:30:21,1,-74.001899719238281,40.734420776367188,-73.95098876953125,40.773441314697266,N,2644
id3495813,1,2016-04-10 00:52:19,2016-04-10 01:06:24,1,-73.987289428710938,40.750297546386719,-73.982276916503906,40.731502532958984,N,845
id3928902,1,2016-01-08 12:41:17,2016-01-08 12:52:54,1,-73.976211547851563,40.776073455810547,-73.974761962890625,40.761993408203125,N,697
id3258948,1,2016-03-09 23:38:47,2016-03-09 23:45:47,1,-73.952743530273438,40.775669097900391,-73.971855163574219,40.752056121826172,N,420
id3169679,1,2016-01-18 19:19:29,2016-01-18 19:37:35,2,-73.993759155273438,40.74664306640625,-73.947097778320312,40.778316497802734,N,1086
id1474186,2,2016-04-08 13:55:01,2016-04-08 14:11:31,1,-73.997383117675781,40.720958709716797,-73.9923095703125,40.737888336181641,N,990
id3176524,2,2016-06-22 13:59:17,2016-06-22 15:02:56,1,-73.790290832519531,40.64337158203125,-73.985832214355469,40.756641387939453,N,3819
id3253298,2,2016-03-07 22:11:15,2016-03-07 22:24:23,2,-73.968879699707031,40.764305114746094,-73.973831176757813,40.737743377685547,N,788
id0372061,1,2016-03-20 09:25:54,2016-03-20 09:39:10,1,-73.946029663085938,40.779964447021484,-73.991287231445313,40.750045776367188,N,796
id3651634,1,2016-02-08 08:50:49,2016-02-08 09:16:28,1,-73.968269348144531,40.786956787109375,-73.9681396484375,40.757415771484375,N,1539
id3453391,2,2016-06-22 08:43:25,2016-06-22 09:02:08,1,-73.960800170898437,40.775497436523438,-73.961181640625,40.805141448974609,N,1123
id1029335,2,2016-01-09 11:20:59,2016-01-09 11:24:24,2,-73.989288330078125,40.763240814208984,-73.990341186523438,40.76824951171875,N,205
id0141303,2,2016-02-22 08:37:57,2016-02-22 08:43:28,1,-73.97991943359375,40.749229431152344,-73.988967895507813,40.747760772705078,N,331
id0739264,2,2016-01-16 23:56:52,2016-01-16 23:59:49,1,-73.947898864746094,40.771984100341797,-73.957931518554687,40.768566131591797,N,177
id3634192,2,2016-05-04 12:23:09,2016-05-04 12:27:45,2,-73.968536376953125,40.7916259765625,-73.977691650390625,40.786380767822266,N,276
id0640254,2,2016-01-08 16:59:35,2016-01-08 17:17:35,1,-73.994743347167969,40.760250091552734,-74.002639770507813,40.739158630371094,N,1080
id3819232,1,2016-03-25 00:10:13,2016-03-25 00:21:37,4,-73.978599548339844,40.741123199462891,-73.971733093261719,40.763465881347656,N,684
id2817492,2,2016-03-12 11:03:36,2016-03-12 11:19:55,1,-74.014411926269531,40.714153289794922,-73.983634948730469,40.726108551025391,N,979
id3590472,2,2016-05-02 23:14:36,2016-05-02 23:23:41,1,-73.979118347167969,40.753231048583984,-74.003829956054687,40.745883941650391,N,545
id2627788,1,2016-06-28 10:20:01,2016-06-28 10:28:42,1,-74.004829406738281,40.737373352050781,-73.996955871582031,40.747146606445313,N,521
id1837726,2,2016-04-27 06:29:26,2016-04-27 06:36:39,1,-73.977546691894531,40.750251770019531,-73.967887878417969,40.764469146728516,N,433
id1622280,2,2016-01-26 15:30:23,2016-01-26 16:07:29,1,-73.956138610839844,40.764579772949219,-73.994361877441406,40.756660461425781,N,2226
id3535223,1,2016-04-18 07:56:54,2016-04-18 08:11:01,4,-73.961357116699219,40.764289855957031,-73.982490539550781,40.744937896728516,N,847
id0611940,2,2016-06-07 16:59:01,2016-06-07 18:15:56,2,-74.009498596191406,40.705604553222656,-74.177635192871094,40.695091247558594,N,4615
id1056639,2,2016-02-24 07:46:22,2016-02-24 08:00:19,6,-73.964286804199219,40.757179260253906,-73.961341857910156,40.780418395996094,N,837
id1087396,1,2016-03-30 15:17:30,2016-03-30 15:29:22,1,-73.988212585449219,40.743560791015625,-74.001792907714844,40.733737945556641,N,712
id3034173,2,2016-05-20 02:55:12,2016-05-20 03:22:06,1,-74.005729675292969,40.740478515625,-73.962570190429688,40.659095764160156,N,1614
id2918932,1,2016-01-02 15:34:24,2016-01-02 15:50:07,2,-73.988006591796875,40.749900817871094,-73.9774169921875,40.77777099609375,N,943
id3521209,1,2016-01-17 03:39:53,2016-01-17 03:47:44,2,-74.000709533691406,40.718246459960938,-73.985679626464844,40.735084533691406,N,471
id0200259,2,2016-05-17 18:22:59,2016-05-17 18:31:10,3,-74.009330749511719,40.712371826171875,-74.010169982910156,40.732219696044922,N,491
id0328999,2,2016-04-24 13:43:12,2016-04-24 13:49:04,1,-73.99017333984375,40.746719360351563,-73.9805908203125,40.759330749511719,N,352
id0370099,2,2016-03-29 11:22:53,2016-03-29 11:39:06,1,-73.990142822265625,40.737918853759766,-74.005599975585938,40.717639923095703,N,973
id2761751,2,2016-06-28 00:46:16,2016-06-28 00:50:06,1,-74.007247924804687,40.743671417236328,-74.001373291015625,40.739200592041016,N,230
id1846189,1,2016-03-24 18:18:37,2016-03-24 18:33:40,1,-73.983230590820313,40.767349243164062,-73.949462890625,40.796295166015625,N,903
id1791907,1,2016-03-28 13:31:46,2016-03-28 13:45:46,2,-73.983123779296875,40.730785369873047,-73.979736328125,40.751182556152344,N,840
id1518139,2,2016-06-12 20:41:51,2016-06-12 20:43:37,2,-73.991531372070313,40.749748229980469,-73.995048522949219,40.745121002197266,N,106
id0653535,1,2016-06-28 16:44:45,2016-06-28 16:51:05,1,-73.987335205078125,40.766067504882813,-73.992897033691406,40.762680053710937,N,380
id3440168,1,2016-06-15 21:04:40,2016-06-15 21:15:44,2,-73.991912841796875,40.7291259765625,-73.993751525878906,40.719257354736328,N,664
id1586870,2,2016-04-26 20:14:09,2016-04-26 20:33:55,1,-73.967811584472656,40.762569427490234,-73.913368225097656,40.764553070068359,N,1186
id2594037,2,2016-04-05 09:31:19,2016-04-05 09:52:21,1,-73.98822021484375,40.754688262939453,-74.016799926757813,40.704788208007812,N,1262
id0565312,2,2016-01-29 05:11:42,2016-01-29 05:21:58,5,-73.972694396972656,40.753326416015625,-73.941864013671875,40.789470672607422,N,616
id2070465,2,2016-03-11 00:40:40,2016-03-11 00:44:31,1,-73.969413757324219,40.757251739501953,-73.978912353515625,40.7435302734375,N,231
id1148288,1,2016-04-21 21:26:43,2016-04-21 21:32:28,1,-73.972557067871094,40.762336730957031,-73.955596923828125,40.773681640625,N,345
id0481046,2,2016-05-27 19:36:31,2016-05-27 19:40:48,1,-74.000221252441406,40.761680603027344,-73.993316650390625,40.757026672363281,N,257
id2281677,2,2016-04-14 20:16:08,2016-04-14 20:32:38,1,-74.005996704101563,40.711891174316406,-73.988006591796875,40.728660583496094,N,990
id2587110,1,2016-04-17 00:44:04,2016-04-17 00:56:50,1,-74.000343322753906,40.737594604492188,-74.013450622558594,40.709083557128906,N,766
id1869161,2,2016-01-10 13:20:46,2016-01-10 13:35:01,1,-73.981407165527344,40.773998260498047,-73.999076843261719,40.739410400390625,N,855
id2969033,1,2016-06-20 08:06:09,2016-06-20 08:18:30,1,-73.984832763671875,40.77508544921875,-73.972854614257813,40.759574890136719,N,741
id2349511,1,2016-06-30 17:31:15,2016-06-30 17:51:18,1,-73.98797607421875,40.755283355712891,-74.006889343261719,40.749046325683594,N,1203
id2577140,1,2016-05-20 02:45:36,2016-05-20 02:51:21,1,-73.981948852539063,40.731143951416016,-73.987586975097656,40.718002319335938,N,345
id1647191,1,2016-04-30 11:50:42,2016-04-30 11:56:48,1,-73.973121643066406,40.75244140625,-73.960174560546875,40.761966705322266,N,366
id3460581,2,2016-05-13 07:03:45,2016-05-13 07:06:19,5,-73.998748779296875,40.734661102294922,-73.991867065429688,40.731250762939453,N,154
id1755451,1,2016-04-15 22:27:49,2016-04-15 22:44:40,2,-73.986244201660156,40.726413726806641,-73.948089599609375,40.780487060546875,N,1011
id2434094,2,2016-03-11 02:50:45,2016-03-11 02:55:31,5,-73.977752685546875,40.754856109619141,-73.96466064453125,40.754825592041016,N,286
id3942115,1,2016-05-24 22:16:59,2016-05-24 22:39:54,2,-73.98858642578125,40.727275848388672,-73.982086181640625,40.775131225585938,N,1375
id2174499,1,2016-02-06 14:10:21,2016-02-06 14:23:58,1,-74.002677917480469,40.728675842285156,-73.979461669921875,40.749671936035156,N,817
id1562049,2,2016-06-13 08:31:43,2016-06-13 08:37:00,3,-73.989700317382812,40.741348266601563,-73.982437133789062,40.739730834960937,N,317
id1019014,1,2016-03-15 09:19:48,2016-03-15 09:47:12,1,-73.995758056640625,40.73309326171875,-73.970191955566406,40.762184143066406,N,1644
id1084281,1,2016-02-03 10:47:53,2016-02-03 10:53:22,1,-73.9638671875,40.777019500732422,-73.978935241699219,40.778343200683594,Y,329
id1076908,2,2016-04-16 21:53:47,2016-04-16 22:07:55,1,-73.941566467285156,40.7877197265625,-73.977371215820313,40.764640808105469,N,848
id3606842,2,2016-03-14 07:35:31,2016-03-14 07:40:24,1,-74.00067138671875,40.685245513916016,-73.993324279785156,40.692211151123047,N,293
id1891338,1,2016-06-15 04:04:31,2016-06-15 04:17:24,3,-73.935234069824219,40.800586700439453,-73.90216064453125,40.836826324462891,N,773
id1747183,2,2016-06-15 16:46:55,2016-06-15 17:00:55,1,-73.982307434082031,40.775814056396484,-73.975082397460938,40.792697906494141,N,840
id0376855,2,2016-01-12 08:23:52,2016-01-12 08:34:09,1,-73.990547180175781,40.756248474121094,-73.971328735351563,40.756088256835937,N,617
id0280790,1,2016-03-05 11:33:40,2016-03-05 11:51:02,1,-73.983802795410156,40.749794006347656,-74.000053405761719,40.726955413818359,N,1042
id2510832,1,2016-06-25 13:39:48,2016-06-25 13:48:52,1,-73.967185974121094,40.760513305664063,-73.946327209472656,40.781253814697266,N,544
id0303797,1,2016-06-29 16:01:44,2016-06-29 16:31:32,1,-73.980880737304688,40.774562835693359,-73.989616394042969,40.752498626708984,N,1788
id3922226,1,2016-04-04 17:08:35,2016-04-04 17:31:53,1,-73.974052429199219,40.779048919677734,-73.9888916015625,40.758628845214844,N,1398
id2808618,2,2016-04-27 19:56:57,2016-04-27 20:04:08,1,-73.966629028320312,40.804409027099609,-73.97540283203125,40.789558410644531,N,431
id1235523,1,2016-05-17 06:33:24,2016-05-17 06:51:04,1,-73.931442260742187,40.765567779541016,-73.978515625,40.772327423095703,N,1060
id1075733,2,2016-01-12 20:39:32,2016-01-12 20:58:04,1,-73.97283935546875,40.758998870849609,-73.990692138671875,40.703578948974609,N,1112
id3780097,2,2016-04-07 14:41:51,2016-04-07 14:53:13,1,-73.987983703613281,40.769721984863281,-73.978103637695313,40.765300750732422,N,682
id0149097,2,2016-06-06 22:33:35,2016-06-06 22:37:50,1,-73.983558654785156,40.773651123046875,-73.989776611328125,40.762340545654297,N,255
id1743519,2,2016-06-25 14:08:28,2016-06-25 14:21:53,1,-73.985527038574219,40.752780914306641,-73.991981506347656,40.755809783935547,N,805
id3987794,1,2016-02-11 22:45:29,2016-02-11 22:56:50,1,-73.988632202148437,40.769306182861328,-73.990364074707031,40.751293182373047,N,681
id2460060,1,2016-01-20 20:44:40,2016-01-20 20:47:39,1,-73.955474853515625,40.779548645019531,-73.950775146484375,40.782493591308594,N,179
id2441520,2,2016-02-20 13:34:37,2016-02-20 13:55:04,1,-73.960365295410156,40.778728485107422,-73.992683410644531,40.746086120605469,N,1227
id3276932,1,2016-02-08 12:51:59,2016-02-08 13:03:20,1,-73.987701416015625,40.743991851806641,-74.008499145507813,40.716495513916016,Y,681
id3067359,2,2016-06-25 08:41:22,2016-06-25 08:49:12,1,-73.946891784667969,40.779350280761719,-73.972511291503906,40.7510986328125,N,470
